ig_id,profile_img,Freq_Day_post,image_sum_comment,image_sum_like_view,image_mean_comment,image_mean_like_view,video_sum_comment,video_sum_like_view,video_sum_comment,video_sum_like_view,video_sum_comment,video_sum_like_view,no_of_hashtag,no_of_content_words,no_of_emoji,no_of_post_alt_words,profile_img_array,image_html_link,image_html_link,Added_HK_IG,political_words,Hong_Kong_words,Food_words,Beauty_words,Sport_words,Travel_words,Music_words,Education_words,Art_words,Acting_words
sheepyjoycetang,scrap_web_details_image/sheepyjoycetang_profile.png,3.42306712962963,1000.0,56719.0,45.45454545454545,2578.1363636363635,52.0,12800.0,52.0,12800.0,52.0,12800.0,20.0,3492.0,19.0,4992.0,<PIL.Image.Image image mode=RGB size=100x100 at 0x7FA08115EDC0>,"<img src=""scrap_web_details_image/sheepyjoycetang_profile.png"" width=""60"" >","<img src=""scrap_web_details_image/sheepyjoycetang_profile.png"" width=""60"" >",0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
sheryl_leung,scrap_web_details_image/sheryl_leung_profile.png,4.388888888888889,0.0,0.0,0.0,0.0,,,,,,,112.0,4740.0,16.0,4667.0,<PIL.Image.Image image mode=RGB size=100x100 at 0x7FA081174A90>,"<img src=""scrap_web_details_image/sheryl_leung_profile.png"" width=""60"" >","<img src=""scrap_web_details_image/sheryl_leung_profile.png"" width=""60"" >",0,0.0,1.0,6.0,1.0,8.0,1.0,0.0,0.0,9.0,3.0
shinkongo,scrap_web_details_image/shinkongo_profile.png,0.0,,,,,49.0,4462.0,49.0,4462.0,49.0,4462.0,30.0,1388.0,1.0,1388.0,<PIL.Image.Image image mode=RGB size=100x100 at 0x7FA08115EF70>,"<img src=""scrap_web_details_image/shinkongo_profile.png"" width=""60"" >","<img src=""scrap_web_details_image/shinkongo_profile.png"" width=""60"" >",0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
showoffhk,scrap_web_details_image/showoffhk_profile.png,2.192303240740741,4.0,67.0,0.4,6.7,23.0,1350.0,23.0,1350.0,23.0,1350.0,0.0,48901.0,431.0,27469.0,<PIL.Image.Image image mode=RGB size=100x100 at 0x7FA081284640>,"<img src=""scrap_web_details_image/showoffhk_profile.png"" width=""60"" >","<img src=""scrap_web_details_image/showoffhk_profile.png"" width=""60"" >",6,0.0,29.0,0.0,0.0,0.0,0.0,278.0,0.0,0.0,6.0
sidebyside_solvency,scrap_web_details_image/sidebyside_solvency_profile.png,0.7307638888888889,3.0,278.0,0.1153846153846153,10.692307692307692,,,,,,,0.0,2913.0,24.0,3870.0,<PIL.Image.Image image mode=RGB size=100x100 at 0x7FA08117E700>,"<img src=""scrap_web_details_image/sidebyside_solvency_profile.png"" width=""60"" >","<img src=""scrap_web_details_image/sidebyside_solvency_profile.png"" width=""60"" >",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simon.diplomacy,scrap_web_details_image/simon.diplomacy_profile.png,0.0,,,,,14.0,1984.0,14.0,1984.0,14.0,1984.0,0.0,543.0,1.0,167.0,<PIL.Image.Image image mode=RGB size=100x100 at 0x7FA0812761C0>,"<img src=""scrap_web_details_image/simon.diplomacy_profile.png"" width=""60"" >","<img src=""scrap_web_details_image/simon.diplomacy_profile.png"" width=""60"" >",0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
simon_c,scrap_web_details_image/simon_c_profile.png,2.8095138888888886,21.0,4311.0,1.0,205.28571428571428,,,,,,,90.0,11192.0,0.0,6541.0,<PIL.Image.Image image mode=RGB size=100x100 at 0x7FA0812840A0>,"<img src=""scrap_web_details_image/simon_c_profile.png"" width=""60"" >","<img src=""scrap_web_details_image/simon_c_profile.png"" width=""60"" >",1,0.0,12.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0
sineo_sy,scrap_web_details_image/sineo_sy_profile.png,3.36,463.0,25295.0,18.52,1011.8,,,,,,,13.0,5003.0,85.0,4432.0,<PIL.Image.Image image mode=RGB size=100x100 at 0x7FA081284910>,"<img src=""scrap_web_details_image/sineo_sy_profile.png"" width=""60"" >","<img src=""scrap_web_details_image/sineo_sy_profile.png"" width=""60"" >",6,0.0,0.0,0.0,16.0,0.0,0.0,2.0,1.0,1.0,1.0
sis_official_ig,scrap_web_details_image/sis_official_ig_profile.png,0.0,,,,,,,,,,,,,,,<PIL.Image.Image image mode=RGB size=100x100 at 0x7FA08127CFD0>,"<img src=""scrap_web_details_image/sis_official_ig_profile.png"" width=""60"" >","<img src=""scrap_web_details_image/sis_official_ig_profile.png"" width=""60"" >",0,,,,,,,,,,
siuhinng,scrap_web_details_image/siuhinng_profile.png,7.066666666666666,158.0,11061.0,12.153846153846152,850.8461538461538,4.0,2476.0,4.0,2476.0,4.0,2476.0,8.0,5768.0,5.0,4399.0,<PIL.Image.Image image mode=RGB size=100x100 at 0x7FA08127C160>,"<img src=""scrap_web_details_image/siuhinng_profile.png"" width=""60"" >","<img src=""scrap_web_details_image/siuhinng_profile.png"" width=""60"" >",7,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,22.0
sixtycents,scrap_web_details_image/sixtycents_profile.png,12.0,799.0,104116.0,114.14285714285714,14873.714285714286,4.0,1467.0,4.0,1467.0,4.0,1467.0,0.0,767.0,0.0,2194.0,<PIL.Image.Image image mode=RGB size=100x100 at 0x7FA08115E760>,"<img src=""scrap_web_details_image/sixtycents_profile.png"" width=""60"" >","<img src=""scrap_web_details_image/sixtycents_profile.png"" width=""60"" >",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
skechershk,scrap_web_details_image/skechershk_profile.png,2.3461458333333334,4.0,1035.0,0.1538461538461538,39.80769230769231,,,,,,,182.0,19683.0,295.0,10987.0,<PIL.Image.Image image mode=RGB size=100x100 at 0x7FA081284760>,"<img src=""scrap_web_details_image/skechershk_profile.png"" width=""60"" >","<img src=""scrap_web_details_image/skechershk_profile.png"" width=""60"" >",7,0.0,26.0,0.0,0.0,25.0,0.0,1.0,3.0,14.0,0.0
slcofficial_,scrap_web_details_image/slcofficial__profile.png,0.0,,,,,,,,,,,,,,,<PIL.Image.Image image mode=RGB size=100x100 at 0x7FA08116D190>,"<img src=""scrap_web_details_image/slcofficial__profile.png"" width=""60"" >","<img src=""scrap_web_details_image/slcofficial__profile.png"" width=""60"" >",0,,,,,,,,,,
slime3d,scrap_web_details_image/slime3d_profile.png,0.0,,,,,2.0,994.0,2.0,994.0,2.0,994.0,0.0,607.0,2.0,162.0,<PIL.Image.Image image mode=RGB size=100x100 at 0x7FA081165490>,"<img src=""scrap_web_details_image/slime3d_profile.png"" width=""60"" >","<img src=""scrap_web_details_image/slime3d_profile.png"" width=""60"" >",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smilesproduction,scrap_web_details_image/smilesproduction_profile.png,0.0,,,,,,,,,,,,,,,<PIL.Image.Image image mode=RGB size=100x100 at 0x7FA081284700>,"<img src=""scrap_web_details_image/smilesproduction_profile.png"" width=""60"" >","<img src=""scrap_web_details_image/smilesproduction_profile.png"" width=""60"" >",1,,,,,,,,,,
snappy_hk,scrap_web_details_image/snappy_hk_profile.png,0.0,,,,,202.0,18100.0,202.0,18100.0,202.0,18100.0,14.0,782.0,14.0,320.0,<PIL.Image.Image image mode=RGB size=100x100 at 0x7FA08115E370>,"<img src=""scrap_web_details_image/snappy_hk_profile.png"" width=""60"" >","<img src=""scrap_web_details_image/snappy_hk_profile.png"" width=""60"" >",4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sneaker_house88,scrap_web_details_image/sneaker_house88_profile.png,0.0,,,,,,,,,,,,,,,<PIL.Image.Image image mode=RGB size=100x100 at 0x7FA0812760A0>,"<img src=""scrap_web_details_image/sneaker_house88_profile.png"" width=""60"" >","<img src=""scrap_web_details_image/sneaker_house88_profile.png"" width=""60"" >",0,,,,,,,,,,
sofiee_ng,scrap_web_details_image/sofiee_ng_profile.png,1.5384606481481482,1629.0,196255.0,81.45,9812.75,19.0,30000.0,19.0,30000.0,19.0,30000.0,59.0,8638.0,38.0,7579.0,<PIL.Image.Image image mode=RGB size=100x100 at 0x7FA08116D4F0>,"<img src=""scrap_web_details_image/sofiee_ng_profile.png"" width=""60"" >","<img src=""scrap_web_details_image/sofiee_ng_profile.png"" width=""60"" >",0,0.0,5.0,0.0,14.0,1.0,1.0,0.0,2.0,0.0,4.0
solvilettitusofficial,scrap_web_details_image/solvilettitusofficial_profile.png,6.4375,2.0,131.0,0.3333333333333333,21.83333333333333,6.0,108.0,6.0,108.0,6.0,108.0,57.0,6315.0,0.0,6195.0,<PIL.Image.Image image mode=RGB size=100x100 at 0x7FA08127CE50>,"<img src=""scrap_web_details_image/solvilettitusofficial_profile.png"" width=""60"" >","<img src=""scrap_web_details_image/solvilettitusofficial_profile.png"" width=""60"" >",0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
some2some_,scrap_web_details_image/some2some__profile.png,0.0,,,,,8.0,219.0,8.0,219.0,8.0,219.0,27.0,494.0,0.0,217.0,<PIL.Image.Image image mode=RGB size=100x100 at 0x7FA08116DCD0>,"<img src=""scrap_web_details_image/some2some__profile.png"" width=""60"" >","<img src=""scrap_web_details_image/some2some__profile.png"" width=""60"" >",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sonyaaa_ly,scrap_web_details_image/sonyaaa_ly_profile.png,0.3333333333333333,12.0,359.0,4.0,119.66666666666669,,,,,,,4.0,3326.0,9.0,577.0,<PIL.Image.Image image mode=RGB size=100x100 at 0x7FA081276B50>,"<img src=""scrap_web_details_image/sonyaaa_ly_profile.png"" width=""60"" >","<img src=""scrap_web_details_image/sonyaaa_ly_profile.png"" width=""60"" >",0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0
sophiachang,scrap_web_details_image/sophiachang_profile.png,4.095231481481481,949.0,219414.0,45.19047619047619,10448.285714285714,,,,,,,11.0,2120.0,26.0,3730.0,<PIL.Image.Image image mode=RGB size=100x100 at 0x7FA08127C0D0>,"<img src=""scrap_web_details_image/sophiachang_profile.png"" width=""60"" >","<img src=""scrap_web_details_image/sophiachang_profile.png"" width=""60"" >",0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
sophibae,scrap_web_details_image/sophibae_profile.png,0.0,,,,,5.0,1627.0,5.0,1627.0,5.0,1627.0,3.0,501.0,4.0,218.0,<PIL.Image.Image image mode=RGB size=100x100 at 0x7FA08115E7F0>,"<img src=""scrap_web_details_image/sophibae_profile.png"" width=""60"" >","<img src=""scrap_web_details_image/sophibae_profile.png"" width=""60"" >",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sophieysm,scrap_web_details_image/sophieysm_profile.png,0.0,,,,,79.0,5123.0,79.0,5123.0,79.0,5123.0,8.0,232.0,4.0,234.0,<PIL.Image.Image image mode=RGB size=100x100 at 0x7FA08116DE80>,"<img src=""scrap_web_details_image/sophieysm_profile.png"" width=""60"" >","<img src=""scrap_web_details_image/sophieysm_profile.png"" width=""60"" >",0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
sosouwithlove,scrap_web_details_image/sosouwithlove_profile.png,0.0,,,,,78.0,2619.0,78.0,2619.0,78.0,2619.0,0.0,12.0,0.0,356.0,<PIL.Image.Image image mode=RGB size=100x100 at 0x7FA08116D670>,"<img src=""scrap_web_details_image/sosouwithlove_profile.png"" width=""60"" >","<img src=""scrap_web_details_image/sosouwithlove_profile.png"" width=""60"" >",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
soyiuchung,scrap_web_details_image/soyiuchung_profile.png,0.0,,,,,,,,,,,,,,,<PIL.Image.Image image mode=RGB size=100x100 at 0x7FA08117EF70>,"<img src=""scrap_web_details_image/soyiuchung_profile.png"" width=""60"" >","<img src=""scrap_web_details_image/soyiuchung_profile.png"" width=""60"" >",4,,,,,,,,,,
stefanwch,scrap_web_details_image/stefanwch_profile.png,6.6875,243.0,14726.0,18.692307692307693,1132.7692307692307,40.0,3837.0,40.0,3837.0,40.0,3837.0,8.0,6094.0,85.0,5289.0,<PIL.Image.Image image mode=RGB size=100x100 at 0x7FA081174340>,"<img src=""scrap_web_details_image/stefanwch_profile.png"" width=""60"" >","<img src=""scrap_web_details_image/stefanwch_profile.png"" width=""60"" >",1,0.0,6.0,2.0,1.0,9.0,0.0,0.0,1.0,0.0,0.0
stephanie_cheng,scrap_web_details_image/stephanie_cheng_profile.png,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,1.0,146.0,<PIL.Image.Image image mode=RGB size=100x100 at 0x7FA081165700>,"<img src=""scrap_web_details_image/stephanie_cheng_profile.png"" width=""60"" >","<img src=""scrap_web_details_image/stephanie_cheng_profile.png"" width=""60"" >",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stephaniehsau,scrap_web_details_image/stephaniehsau_profile.png,5.0,1044.0,99094.0,61.41176470588236,5829.058823529412,96.0,35000.0,96.0,35000.0,96.0,35000.0,15.0,11718.0,60.0,9665.0,<PIL.Image.Image image mode=RGB size=100x100 at 0x7FA08115EF10>,"<img src=""scrap_web_details_image/stephaniehsau_profile.png"" width=""60"" >","<img src=""scrap_web_details_image/stephaniehsau_profile.png"" width=""60"" >",0,0.0,6.0,0.0,2.0,15.0,4.0,1.0,8.0,0.0,0.0
straightblast5,scrap_web_details_image/straightblast5_profile.png,0.0,,,,,9.0,2970.0,9.0,2970.0,9.0,2970.0,4.0,450.0,4.0,310.0,<PIL.Image.Image image mode=RGB size=100x100 at 0x7FA081153580>,"<img src=""scrap_web_details_image/straightblast5_profile.png"" width=""60"" >","<img src=""scrap_web_details_image/straightblast5_profile.png"" width=""60"" >",0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strawberryicy,scrap_web_details_image/strawberryicy_profile.png,0.0,,,,,4.0,1129.0,4.0,1129.0,4.0,1129.0,5.0,157.0,0.0,195.0,<PIL.Image.Image image mode=RGB size=100x100 at 0x7FA081174B20>,"<img src=""scrap_web_details_image/strawberryicy_profile.png"" width=""60"" >","<img src=""scrap_web_details_image/strawberryicy_profile.png"" width=""60"" >",4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
suechangg,scrap_web_details_image/suechangg_profile.png,0.0,,,,,2.0,446.0,2.0,446.0,2.0,446.0,0.0,327.0,3.0,190.0,<PIL.Image.Image image mode=RGB size=100x100 at 0x7FA081153550>,"<img src=""scrap_web_details_image/suechangg_profile.png"" width=""60"" >","<img src=""scrap_web_details_image/suechangg_profile.png"" width=""60"" >",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sulinip,scrap_web_details_image/sulinip_profile.png,0.0,,,,,4.0,660.0,4.0,660.0,4.0,660.0,3.0,334.0,1.0,172.0,<PIL.Image.Image image mode=RGB size=100x100 at 0x7FA081153A00>,"<img src=""scrap_web_details_image/sulinip_profile.png"" width=""60"" >","<img src=""scrap_web_details_image/sulinip_profile.png"" width=""60"" >",0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
sumsum_dessert,scrap_web_details_image/sumsum_dessert_profile.png,4.904756944444444,38.0,1603.0,1.809523809523809,76.33333333333333,,,,,,,0.0,19477.0,238.0,5061.0,<PIL.Image.Image image mode=RGB size=100x100 at 0x7FA08117E250>,"<img src=""scrap_web_details_image/sumsum_dessert_profile.png"" width=""60"" >","<img src=""scrap_web_details_image/sumsum_dessert_profile.png"" width=""60"" >",8,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
sweetymagic_hk,scrap_web_details_image/sweetymagic_hk_profile.png,0.0384606481481481,1.0,123.0,0.0434782608695652,5.3478260869565215,4.0,3006.0,4.0,3006.0,4.0,3006.0,3.0,16774.0,431.0,7976.0,<PIL.Image.Image image mode=RGB size=100x100 at 0x7FA081174D30>,"<img src=""scrap_web_details_image/sweetymagic_hk_profile.png"" width=""60"" >","<img src=""scrap_web_details_image/sweetymagic_hk_profile.png"" width=""60"" >",0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0
syanleung,scrap_web_details_image/syanleung_profile.png,1.8076851851851847,99.0,9554.0,3.807692307692308,367.46153846153845,,,,,,,32.0,22245.0,37.0,16546.0,<PIL.Image.Image image mode=RGB size=100x100 at 0x7FA0812845B0>,"<img src=""scrap_web_details_image/syanleung_profile.png"" width=""60"" >","<img src=""scrap_web_details_image/syanleung_profile.png"" width=""60"" >",2,1.0,10.0,0.0,10.0,0.0,2.0,2.0,1.0,4.0,2.0
szekikk,scrap_web_details_image/szekikk_profile.png,0.0,,,,,28.0,2833.0,28.0,2833.0,28.0,2833.0,12.0,165.0,1.0,171.0,<PIL.Image.Image image mode=RGB size=100x100 at 0x7FA08117EDF0>,"<img src=""scrap_web_details_image/szekikk_profile.png"" width=""60"" >","<img src=""scrap_web_details_image/szekikk_profile.png"" width=""60"" >",3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
szetosifu,scrap_web_details_image/szetosifu_profile.png,2.307685185185185,86.0,22274.0,3.3076923076923075,856.6923076923077,,,,,,,0.0,3945.0,5.0,4906.0,<PIL.Image.Image image mode=RGB size=100x100 at 0x7FA081276340>,"<img src=""scrap_web_details_image/szetosifu_profile.png"" width=""60"" >","<img src=""scrap_web_details_image/szetosifu_profile.png"" width=""60"" >",5,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
takanashi_hanariv3v,scrap_web_details_image/takanashi_hanariv3v_profile.png,0.0,,,,,6.0,788.0,6.0,788.0,6.0,788.0,9.0,323.0,3.0,151.0,<PIL.Image.Image image mode=RGB size=100x100 at 0x7FA081153880>,"<img src=""scrap_web_details_image/takanashi_hanariv3v_profile.png"" width=""60"" >","<img src=""scrap_web_details_image/takanashi_hanariv3v_profile.png"" width=""60"" >",0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
tanya.tintin,scrap_web_details_image/tanya.tintin_profile.png,6.4,90.0,5789.0,6.0,385.9333333333333,,,,,,,13.0,1497.0,9.0,2241.0,<PIL.Image.Image image mode=RGB size=100x100 at 0x7FA08127C490>,"<img src=""scrap_web_details_image/tanya.tintin_profile.png"" width=""60"" >","<img src=""scrap_web_details_image/tanya.tintin_profile.png"" width=""60"" >",3,0.0,0.0,0.0,0.0,3.0,0.0,0.0,12.0,1.0,0.0
tarikedizofficial,scrap_web_details_image/tarikedizofficial_profile.png,1.1153819444444444,104.0,42503.0,4.0,1634.7307692307693,,,,,,,78.0,9107.0,0.0,6897.0,<PIL.Image.Image image mode=RGB size=100x100 at 0x7FA08127CAC0>,"<img src=""scrap_web_details_image/tarikedizofficial_profile.png"" width=""60"" >","<img src=""scrap_web_details_image/tarikedizofficial_profile.png"" width=""60"" >",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
tavia_yeung,scrap_web_details_image/tavia_yeung_profile.png,0.0,,,,,0.0,147.0,0.0,147.0,0.0,147.0,5.0,443.0,12.0,194.0,<PIL.Image.Image image mode=RGB size=100x100 at 0x7FA0811532E0>,"<img src=""scrap_web_details_image/tavia_yeung_profile.png"" width=""60"" >","<img src=""scrap_web_details_image/tavia_yeung_profile.png"" width=""60"" >",0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
tedzted,scrap_web_details_image/tedzted_profile.png,0.0,,,,,,,,,,,,,,,<PIL.Image.Image image mode=RGB size=100x100 at 0x7FA08116D2B0>,"<img src=""scrap_web_details_image/tedzted_profile.png"" width=""60"" >","<img src=""scrap_web_details_image/tedzted_profile.png"" width=""60"" >",3,,,,,,,,,,
teodorta,scrap_web_details_image/teodorta_profile.png,6.666666666666667,15.0,1173.0,1.0,78.2,,,,,,,1.0,1862.0,12.0,3584.0,<PIL.Image.Image image mode=RGB size=100x100 at 0x7FA08114DD60>,"<img src=""scrap_web_details_image/teodorta_profile.png"" width=""60"" >","<img src=""scrap_web_details_image/teodorta_profile.png"" width=""60"" >",0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
terencelam0903,scrap_web_details_image/terencelam0903_profile.png,6.6875,2750.0,396000.0,275.0,39600.0,9299.0,1487000.0,9299.0,1487000.0,9299.0,1487000.0,35.0,6645.0,35.0,5092.0,<PIL.Image.Image image mode=RGB size=100x100 at 0x7FA08116DB20>,"<img src=""scrap_web_details_image/terencelam0903_profile.png"" width=""60"" >","<img src=""scrap_web_details_image/terencelam0903_profile.png"" width=""60"" >",0,0.0,4.0,0.0,9.0,2.0,2.0,27.0,0.0,0.0,0.0
theartofplating,scrap_web_details_image/theartofplating_profile.png,10.0,436.0,44686.0,48.44444444444444,4965.111111111111,,,,,,,11.0,4369.0,11.0,3386.0,<PIL.Image.Image image mode=RGB size=100x100 at 0x7FA0812762E0>,"<img src=""scrap_web_details_image/theartofplating_profile.png"" width=""60"" >","<img src=""scrap_web_details_image/theartofplating_profile.png"" width=""60"" >",0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
thefoodpunch,scrap_web_details_image/thefoodpunch_profile.png,2.5,20.0,1424.0,1.3333333333333333,94.93333333333334,66.0,131328.0,66.0,131328.0,66.0,131328.0,347.0,13550.0,58.0,11751.0,<PIL.Image.Image image mode=RGB size=100x100 at 0x7FA08127C6A0>,"<img src=""scrap_web_details_image/thefoodpunch_profile.png"" width=""60"" >","<img src=""scrap_web_details_image/thefoodpunch_profile.png"" width=""60"" >",0,0.0,0.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
thewavehk,scrap_web_details_image/thewavehk_profile.png,2.692303240740741,3.0,296.0,0.125,12.333333333333334,29.0,4293.0,29.0,4293.0,29.0,4293.0,169.0,25823.0,12.0,14547.0,<PIL.Image.Image image mode=RGB size=100x100 at 0x7FA081276E80>,"<img src=""scrap_web_details_image/thewavehk_profile.png"" width=""60"" >","<img src=""scrap_web_details_image/thewavehk_profile.png"" width=""60"" >",1,0.0,27.0,0.0,2.0,0.0,6.0,2.0,10.0,3.0,3.0
theworlds50best,scrap_web_details_image/theworlds50best_profile.png,0.8420949074074074,320.0,38260.0,26.666666666666668,3188.333333333333,32.0,12000.0,32.0,12000.0,32.0,12000.0,375.0,30616.0,5.0,16268.0,<PIL.Image.Image image mode=RGB size=100x100 at 0x7FA081276FA0>,"<img src=""scrap_web_details_image/theworlds50best_profile.png"" width=""60"" >","<img src=""scrap_web_details_image/theworlds50best_profile.png"" width=""60"" >",0,0.0,1.0,8.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0
theyeechoo,scrap_web_details_image/theyeechoo_profile.png,0.0,,,,,,,,,,,,,,,<PIL.Image.Image image mode=RGB size=100x100 at 0x7FA08127C2E0>,"<img src=""scrap_web_details_image/theyeechoo_profile.png"" width=""60"" >","<img src=""scrap_web_details_image/theyeechoo_profile.png"" width=""60"" >",0,,,,,,,,,,
this.is.1218,scrap_web_details_image/this.is.1218_profile.png,1.0,1.0,182.0,0.0384615384615384,7.0,,,,,,,327.0,9351.0,147.0,7014.0,<PIL.Image.Image image mode=RGB size=100x100 at 0x7FA0812848E0>,"<img src=""scrap_web_details_image/this.is.1218_profile.png"" width=""60"" >","<img src=""scrap_web_details_image/this.is.1218_profile.png"" width=""60"" >",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0
tiffanyxtyc,scrap_web_details_image/tiffanyxtyc_profile.png,2.7307638888888888,207.0,18514.0,8.28,740.56,10.0,1250.0,10.0,1250.0,10.0,1250.0,6.0,3528.0,50.0,4397.0,<PIL.Image.Image image mode=RGB size=100x100 at 0x7FA081276AC0>,"<img src=""scrap_web_details_image/tiffanyxtyc_profile.png"" width=""60"" >","<img src=""scrap_web_details_image/tiffanyxtyc_profile.png"" width=""60"" >",2,0.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0
timeouthk,scrap_web_details_image/timeouthk_profile.png,1.7307638888888888,92.0,15495.0,4.380952380952381,737.8571428571429,6.0,285.0,6.0,285.0,6.0,285.0,1.0,9566.0,30.0,8086.0,<PIL.Image.Image image mode=RGB size=100x100 at 0x7FA08116DDF0>,"<img src=""scrap_web_details_image/timeouthk_profile.png"" width=""60"" >","<img src=""scrap_web_details_image/timeouthk_profile.png"" width=""60"" >",0,0.0,9.0,6.0,0.0,3.0,0.0,4.0,1.0,0.0,0.0
tinaaaminat,scrap_web_details_image/tinaaaminat_profile.png,0.0,,,,,17.0,2193.0,17.0,2193.0,17.0,2193.0,1.0,47.0,2.0,172.0,<PIL.Image.Image image mode=RGB size=100x100 at 0x7FA081153D00>,"<img src=""scrap_web_details_image/tinaaaminat_profile.png"" width=""60"" >","<img src=""scrap_web_details_image/tinaaaminat_profile.png"" width=""60"" >",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
